Library Number,Library Full Name,Survey Year From,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),A1.5 Mailing Address,A1.9 Street Address,A1.10 City/Town,A1.11 Province,A1.12 Postal Code,A1.13 Web Site Address,A1.14 - No. of Active Library Cardholders,B1.1 - Net Balance brought forward from previous year,B2.1.1 - Public Library Operating Grant (PLOG),B2.1.2 - Pay Equity Grant,B2.1.3 - First Nation Salary Supplement Grant,B2.1.4 - Total Provincial Operating Funding,B2.2 - Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.3 - Contract Revenue (funds from other municipalities, LSBs or First Nation Bands that contract for library services). Specify name of contracting organization and amount received from each. (Does not apply to contracting municipalities)",B2.4.1.01 - CSIF,B2.4.1.02 - Capacity building funding,B2.4.1.03 - Trillium Foundation funding,B2.4.1.04 - Provincial student employment funding,B2.4.1.05 - ServiceOntario,B2.4.1.06 - CAP support,B2.4.1.07 - CAP youth support,B2.4.1.99 - Other Project Grant,B2.4.1a - Total Project Grants,"B2.5 - Donations (monies donated by outside bodies, e.g. Friends groups, trust funds etc.)","B2.6 - Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)",B2.7 - Debt Services and Reserve Fund Revenues,"B2.8 - Other (Specify any other source of funds not included above and indicate the amount received from each funding source listed, e.g. Connectivity)",B2.9 - Total Operating Revenues,B3.1 - Provincial,B3.2 - Federal,B3.3 - Local,B3.4 - Other (specify any other source of funds not included above and indicate the amount received from each funding source listed; report each funding source on a separate line),B3.5 - Total Capital Revenues,B4.01 - Materials,"B4.01.1 - General (Include all physical items that are not electronic, e.g. books, periodicals, etc.)","B4.01.2 - Electronic (e.g. electronic subscriptions and other databases, downloadable media, gaming  software, Playaway, DVDs, and e-resources)","B4.02 - Staffing (Total funds spent on all staff, including benefits.)","B4.03 - Staff Training (Total funds spent on staff training, including travel and accommodation)","B4.04 - Facilities/Utilities (Costs related to library facility operation, e.g. insurance, rent, lighting, maintenance, etc.)",B4.05.1 - Telephone and Fax,"B4.05.2 - Dedicated Internet Connectivity Costs (e.g. wireless, ISDN, dedicated lines.)","B4.06 - Computer Services (Total spent on computer equipment and related expenses, e.g. computer maintenance contracts, etc., new automated systems, etc.)",B4.07 - Debt Charges and Transfers to Reserve Funds,B4.08 - Funds returned to government sources,B4.09 - Contract payments made to library board for library services (Specify the library board(s) and amount given to each board; report each payment on a separate line),B4.10 - Other (specify all other expenditures not reported above and indicate the amount spent for each expenditure listed; report each item on a separate line),B5.0 - Total Operating Expenditures,"B6.0 - Total Capital Expenditures (funds expended on land, building construction/renovation or furniture)",C1.1.E - English Titles Held,C1.1.F - French Titles Held,C1.1.O - Other Titles Held,C1.1.T - Total Titles Held,C1.2.E - English Volumes Held,C1.2.F - French Volumes Held,C1.2.O - Other Volumes Held,C1.2.T - Total Volumes Held,C1.3.1.E - English No. of Databases,C1.3.1.F - French No. of Databases,C1.3.1.O - Other No. of Databases,C1.3.1.T - Total No. of Databases,C1.3.2.E - English No. of CD and DVD Titles,C1.3.2.F - French No. of CD and DVD Titles,C1.3.2.O - Other No. of CD and DVD Titles,C1.3.2.T - Total No. of CD and DVD Titles,C1.3.3.E - English No. of copies of CD and DVDs,C1.3.3.F - French No. of copies of CD and DVDs,C1.3.3.O - Other No. of copies of CD and DVDs,C1.3.3.T - Total No. of copies of CD and DVDs,C1.4.E - English Special Collections - original format,C1.4.F - French Special Collections - original format,C1.4.O - Other Special Collections - original format,C1.4.T - Total Special Collections - original format,C1.5.E - English Special Collections - digital format,C1.5.F - French Special Collections - digital format,C1.5.O - Other Special Collections - digital format,C1.5.T - Total Special Collections - digital format,C2.1.E - English Titles Held ,C2.1.F - French Titles Held ,C2.1.O - Other Titles Held ,C2.1.T - Total Titles Held ,C2.2.E - English Volumes Held,C2.2.F - French Volumes Held,C2.2.O - Other Volumes Held,C2.2.T - Total Volumes Held,C2.3.1.E - English No. of CD and DVD Titles,C2.3.1.F - French No. of CD and DVD Titles,C2.3.1.O - Other No. of CD and DVD Titles,C2.3.1.T - Total No. of CD and DVD Titles,C2.3.2.E - English No. of copies of CD and DVDs,C2.3.2.F - French No. of copies of CD and DVDs,C2.3.2.O - Other No. of copies of CD and DVDs,C2.3.2.T - Total No. of copies of CD and DVDs,"C2.3.3.E - English No. of Titles of E-resources, including E-books","C2.3.3.F - French No. of Titles of E-resources, including E-books","C2.3.3.O - Other No. of Titles of E-resources, including E-books","C2.3.3.T - Total No. of Titles of E-resources, including E-books","C2.3.4.E - English No. of Copies of E-resources, including E-books","C2.3.4.F - French No. of Copies of E-resources, including E-books","C2.3.4.O - Other No. of Copies of E-resources, including E-books","C2.3.4.T - Total No. of Copies of E-resources, including E-books",C2.4.E - English Special Collections - original format,C2.4.F - French Special Collections - original format,C2.4.O - Other Special Collections - original format,C2.4.T - Total Special Collections - original format,C2.5.E - English Special Collections - digital format,C2.5.F - French Special Collections - digital format,C2.5.O - Other Special Collections - digital format,C2.5.T - Total Special Collections - digital format,C3.1.E - English Titles Held ,C3.1.F - French Titles Held ,C3.1.O - Other Titles Held ,C3.1.T - Total Titles Held ,C3.2.1.E - English No. of Database Subscriptions,C3.2.1.F - French No. of Database Subscriptions,C3.2.1.O - Other No. of Database Subscriptions,C3.2.1.T - Total No. of Database Subscriptions,C3.2.2.E - English No. of CD and DVD Titles,C3.2.2.F - French No. of CD and DVD Titles,C3.2.2.O - Other No. of CD and DVD Titles,C3.2.2.T - Total No. of CD and DVD Titles,C3.2.3.E - English No. of copies of CD and DVDs,C3.2.3.F - French No. of copies of CD and DVDs,C3.2.3.O - Other No. of copies of CD and DVDs,C3.2.3.T - Total No. of copies of CD and DVDs,C3.2.4.E - English No. of individual electronic periodicals titles,C3.2.4.F - French No. of individual electronic periodicals titles,C3.2.4.O - Other No. of individual electronic periodicals titles,C3.2.4.T - Total No. of individual electronic periodicals titles,D1.0.H - How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,D1.1.1.C - Librarians,D1.1.2.C - Library Technicians,D1.1.3.C - EXCEL Graduates,D1.1.4.C - Other Staff,D1.1.5.C - Volunteers,D1.2.1.C - Librarians,D1.2.1.H - Librarians,D1.2.2.C - Library Technicians,D1.2.2.H - Library Technicians,D1.2.3.C - EXCEL Graduates,D1.2.3.H - EXCEL Graduates,D1.2.4.C - Other Staff,D1.2.4.H - Other Staff,D1.2.5.C - Volunteers,D1.2.5.H - Volunteers,E1.1 - Total No. of Public Access Workstations available in your library,E1.1.1 - Provide Internet access,E1.1.2 - Provide OPAC and/or ILS Access,E1.1.3 - Provide CD ROM access,"E1.1.4 - Total number of lending laptops, netbooks, and tablets (e.g. iPads)",E2.1 - Does your library have an automated catalogue system?,E2.3 - Does your library provide wireless Internet connection?,E3.1.SPC - Main Library,E3.1.SPH - Main Library,E3.2.SPC - Branches open 12 hours per week or more,E3.2.SPH - Branches open 12 hours per week or more,E3.3.SPC - Branches open less than 12 hours per week,E3.3.SPH - Branches open less than 12 hours per week,E3.4.SPC - Bookmobile stop locations,E3.4.SPH - Bookmobile stop locations,E3.5.SPC - Deposit Stations and Kiosks (refer to criteria),E3.5.SPH - Deposit Stations and Kiosks (refer to criteria),E3.6.SPC - No. of Bookmobiles owned by your library board,F1.0 - Total Annual Circulation (Actual Annual Direct Circulation),F2.1.P - No. of programs held annually,F2.2.A - Annual program attendance,F2.301.Attendance - Early literacy and Early learning ,F2.301.Programs - Early literacy and Early learning ,F2.302.Attendance - Other Children's programming,F2.302.Programs - Other Children's programming,F2.303.Attendance - Summer Reading,F2.303.Programs - Summer Reading,F2.304.Attendance - Homework help ,F2.304.Programs - Homework help ,F2.305.Attendance - Class instruction at a library or school,F2.305.Programs - Class instruction at a library or school,F2.306.Attendance - Teen programming,F2.306.Programs - Teen programming,F2.307.Attendance - Newcomer focus,F2.307.Programs - Newcomer focus,"F2.308.Attendance - Careers, job help / skills ","F2.308.Programs - Careers, job help / skills ",F2.309.Attendance - Business Development,F2.309.Programs - Business Development,F2.310.Attendance - Community Development,F2.310.Programs - Community Development,"F2.311.Attendance - Technology, social media and computer literacy ","F2.311.Programs - Technology, social media and computer literacy ","F2.312.Attendance - Genealogy, local history, Doors Open","F2.312.Programs - Genealogy, local history, Doors Open",F2.313.Attendance - Adult learning (not covered elsewhere),F2.313.Programs - Adult learning (not covered elsewhere),F2.314.Attendance - Seniors programming,F2.314.Programs - Seniors programming,"F2.315.Attendance - Culture Days, poetry and story readings, art shows","F2.315.Programs - Culture Days, poetry and story readings, art shows",F2.316.Attendance - First Nations Public Library Week,F2.316.Programs - First Nations Public Library Week,F2.317.Attendance - First Nation Communities Reads,F2.317.Programs - First Nation Communities Reads,F2.318.Attendance - Ontario Public Library Week / Canadian Library Month,F2.318.Programs - Ontario Public Library Week / Canadian Library Month,F3.1.1 - No. of requests made to other libraries,F3.1.2 - No. of items being borrowed,F3.2.1 - No. of requests received from other libraries,F3.2.2 - No. of items lent,"G1.1.1.W - All circulation except E-books, downloadable audio books, music and video","G1.1.2.W - All circulation for E-books, downloadable audio books, music and video ",G1.1.3.W - Total circulation of all library materials,G1.2.1.W - Total In Library Materials Use,G1.3.1.W - No. of people using library workstations,G1.3.2.W - No. of times electronic databases are accessed by library users,G1.3.3.W - No. of people using public library wireless connection,G1.4.1.W - No. of standard reference transactions,G1.4.2.W - No. of electronic reference transactions,G1.4.3.W - No. of Reader's Advisory transactions,"G1.4.4.W - No. of Information Communication Technology, software and social media support requests","G1.4.5.W - Average staff time in minutes per Information Communication  Technology, software and social media support request:",G1.5.1.W - No. of visits to the library made in person,G1.5.2.W - No. of electronic visits to the library website,H1.1.1.01 - Books,H1.1.1.02 - E-books,H1.1.1.03 - Databases and Other Downloadable Services,H1.1.1.04 - Computer software,H1.1.1.05 - Connectivity,H1.1.1.06 - Integrated Library systems,H1.1.1.07 - Corporate Discount Programs,H1.1.1.08 - Municipal and Local government,H1.1.1.92 - Other Types of Consortia,H1.2.1.F - No,H1.2.1.T - Yes,"H1.2.2 - If Yes, provide number of Friends or Foundations organizations your public library works with  ",H1.3.1.F - No,H1.3.1.T - Yes,H1.3.2.11 - Blogs,H1.3.2.12 - Twitter,H1.3.2.13 - Facebook,H1.3.2.14 - Google+,H1.3.2.15 - RSS feeds,H1.3.2.16 - Flickr,H1.3.2.17 - YouTube,H1.3.2.90 - Other Social Media,H1.4.1.F - No,H1.4.1.T - Yes,"H1.4.2 - If Yes, how many?  ",H1.4.3.21 - Community museums,H1.4.3.22 - Art galleries,H1.4.3.23 - Municipal cultural planning partnerships,H1.4.3.24 - Archives,H1.4.3.25 - Heritage Organizations,H1.4.3.93 - Other Cultural Partners,H1.5.1.F - No,H1.5.1.T - Yes,"H1.5.2 - If Yes, how many?",H1.5.3.40 - Early Childhood Organizations,"H1.5.3.41 - School boards, including local schools and local education authorities",H1.5.3.42 - Community Colleges,H1.5.3.43 - Universities,H1.5.3.44 - Distance Education,H1.5.3.94 - Other Education Sector Partners,H1.7.1.F - No,H1.7.1.T - Yes,H1.7.2.31 - ServiceOntario,H1.7.2.32 - HRSDC,H1.7.2.33 - CAP,H1.7.2.34 - Municipal services (e.g. licences),H1.7.2.35 - Health,H1.7.2.91 - Other government Service Partnerships,H1.8.1.F - No,H1.8.1.T - Yes,H1.8.2.PC - Please outline your projects in the field below. Provide year the project is planned for.,P1.1 - Resident Population Served,P1.2 - Contracting Population Served,P2.1 - Contracting Households Served,P2.2 - Resident Households Served
L0401,Constance Lake FN,2011,Ontario Library Service - North,First Nations Library,General Delivery ,,Calstock,Ontario,P0L1B0,,258,"-3,796","1,972",0,"13,000","14,972",0,,,,,,,,,,,0,0,0,,"14,972",0,0,0,,0,37,37,0,"15,988","2,334",0,0,0,0,0,0,,409,"18,768",0,20,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,800,800,0,0,800,50,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,55,5,0,0,5,20,0,0,20,20,0,0,20,0,0,0,0,35,,,,,1,,,,,,,,,,,3,3,,3,,1,1,1,35,,,,,,,,,,200,,200,,,,,30,2,10,1,80,1,,,,,,,,,,,,,,,6,1,,,40,1,80,1,80,1,80,1,,,,,400,,400,,1,1,,10,,,,,200,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,820,0,0,0
L0047,Cornwall,2011,Southern Ontario Library Service,Public or Union Library,Second Street East  P.O. Box 939 ,45 Second Street East ,Cornwall,Ontario,K6H1Y2,www.library.cornwall.on.ca,"12,059",0,"85,571","7,257",,"92,828","1,995,343",,,"6,846",,,,"1,824",,,"8,670","13,759","79,328",,,"2,189,928",,,,,,"200,462","159,421","41,041","1,388,956","9,548","243,712","5,012","2,316","33,418",,,,"306,504","2,189,928",,"2,910","1,089",6,"4,005","7,253","2,150",7,"9,410",32,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,"22,212",0,0,"22,212","65,235","24,932",312,"90,479","89,024","33,429",398,"122,851","7,392","1,620",394,"9,406","8,986","2,075",448,"11,509","6,678",0,0,"6,678","7,219",0,0,"7,219",0,0,0,0,0,0,0,0,160,38,0,198,27,1,0,28,0,0,0,0,0,0,0,0,"18,460",23,0,"18,483",35,1,2,6,14,,,,1,18,,,10,132,3,1,35,19,31,,,1,1,1,65,,,,,,,,,,"276,687",759,"9,415","1,258",154,"2,098",187,578,13,,,"2,197",81,11,1,166,12,,,,,30,1,146,6,10,1,"2,143",164,28,3,192,8,,,,,,,"2,944","2,608","4,447","2,450","5,642",94,"5,736","3,085",826,405,336,417,2,99,165,7,"5,240","2,319",1,1,,,,,2,,,,1,1,,1,1,1,1,,,,1,,,1,8,1,1,1,1,1,1,,1,12,1,1,1,,1,3,,1,,,1,1,1,1,0,,,"46,340",0,0,"21,507"
L0119,Cramahe Twp,2011,Southern Ontario Library Service,Public or Union Library,6 King Street Box 190 ,6 King St. ,Colborne,Ontario,K0K1S0,www.cramahelibrary.ca ,"1,983","-13,195","10,134","2,535",,"12,669","129,782",,,"2,000",,578,,"1,910",,,"4,488",311,"4,714","6,663","1,079","159,706",,,,,,"34,521","27,644","6,877","84,958",435,"21,077","2,459","1,660","2,199","5,493",0,,"7,147","159,949",0,32,0,0,32,171,0,0,171,11,4,2,17,,,,,,,,,,,,,,,,,"17,368",0,0,"17,368","17,876",0,0,"17,876","2,413",0,0,"2,413","2,554",0,0,"2,554","14,217",43,93,"14,353","15,277",43,93,"15,413",,,,,,,,,,,,,15,1,0,16,,,,,,,,,"23,468",75,0,"23,543",35,,,,,,,,,,1,27,5,55.5,2,5,10,9,10,9,,1,1,1,35,1,12,,,,,,,,"53,222",244,"1,443",230,31,423,58,312,36,136,24,38,2,,,,,149,50,,,36,36,46,4,,,,,,,25,2,,,,,48,1,"1,587","1,318","1,551",916,"1,040",36,"1,076",125,98,36,35,36,20,21,27,10,428,98,1,,,,1,,,1,,0,,,0,,,,,,,,,,,1,2,,,,,1,1,,1,2,,1,,,,,,1,,,1,,,1,0,,,"5,364",0,0,"2,732"
L0402,Curve Lake FN,2011,Southern Ontario Library Service,First Nations Library,22 Winookeeda St. ,,"Curve Lake,ON",Ontario,K0L1R0,http://clfnpubliclibrary.webs.com,377,"12,932","2,312",0,"13,000","15,312","3,000",,,"2,000",,,,,,"5,000","7,000","1,000",0,0,"1,949","28,261",0,0,0,,0,"1,889","1,005",884,"20,911",40,"3,000","1,194",899,"1,342",0,0,,"3,613","32,888",0,165,0,7,172,197,0,7,204,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,153",0,0,"3,153","3,317",0,0,"3,317",166,0,0,166,168,0,0,168,"16,309",43,93,"16,445","17,916",43,93,"18,052",0,0,0,0,0,0,0,0,14,0,0,14,12,1,0,13,0,0,0,0,0,0,0,0,"23,468",75,0,"23,543",35,,,,,,,,,,,,1,33,,,4,4,4,4,,1,1,1,33,,,,,,,,,,976,31,"1,174",17,1,45,3,,,801,1,,,105,7,,,,,,,21,1,66,10,,,,,,,57,3,62,5,,,,,1,1,,,35,11,46,7,39,1,35,23,1,3,30,10,74,5,,,,,,1,,,,0,,,,1,,,1,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,762,0,0,0
L0483,Dawson LSB,2011,Ontario Library Service - North,Contracting LSB,P.O. Box 275 ,45 Front street ,Meldrum Bay,Ontario,P0P1R0,,0,0,274,,,274,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,,,,274,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0
L0130,Dawson Twp,2011,Ontario Library Service - North,Contracting Municipality,211 Fourth St P.O. Box 427 ,211 Fourth Street ,Rainy River,Ontario,P0W1L0,dawsontownship.weebly.com,0,0,"1,644",,,"1,644","1,956",,,,,,,,,,,,,,,"3,600",,,,,,,,,,,,,,,,,"3,600",,"3,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,0,0,318
L0051,Deep River,2011,Ontario Library Service - North,Public or Union Library,P.O. Box 278 ,55 Ridge Road ,Deep River,Ontario,K0J1P0,www.deepriverlibrary.ca,"3,254",0,"9,111",470,"9,581","19,162","309,240",,,"2,000",,,,"3,450",,,"5,450",0,"17,494",0,"1,450","352,796",0,0,0,,0,"42,602","42,602",0,"241,639",450,"60,605","2,600","1,300","3,600",0,0,,,"352,796",0,"1,025",0,0,"1,025","1,163",0,0,"1,163",8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"52,250","1,153",165,"53,568","53,189","1,153",165,"54,507",0,0,0,0,0,0,0,0,"1,508",43,93,"1,644","1,508",43,93,"1,644",0,0,0,0,0,0,0,0,,,,,12,1,0,13,0,0,0,0,0,0,0,0,"23,468",75,0,"23,543",35,1,,,,,,,,,,,9,114,98,96,10,6,4,6,,1,1,1,45,,,,,,,,,,"68,524",62,"2,981",,,960,2,530,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,836,687,726,"1,358",,"1,358",568,281,115,93,943,,,,,"1,125","1,243",,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,1,,,1,,,,0,,,"4,086",0,0,"1,990"
L0431,Delaware FN,2011,Southern Ontario Library Service,First Nations Library,R.R. #3 ,Center Rd. ,Thamesville,Ontario,N0P2K0,,341,0,"1,412",,"13,000","14,412","5,891",,,"2,000",,,,,,,"2,000",,,,74,"22,377",,,,,,,,,"13,000","1,823","3,243",625,,201,,,,,"18,892",,8,4,4,16,8,4,4,16,,,,,12,4,2,18,12,4,2,18,,,,,,,,,"1,000",4,4,"1,008","1,004",4,4,"1,012",,,,,,,,,"1,508",43,93,"1,644","1,508",43,93,"1,644",,,,,,,,,,,,,12,1,0,13,,,,,,,,,"23,468",75,0,"23,543",35,,,,,,,,,,,,1,20,1,5,3,3,3,3,,1,1,1,20,,,,,,,,,,504,5,72,,,,,,,,,12,1,,,,,,,,,,,,,42,1,,,,,13,2,5,1,,,,,2,2,4,4,15,5,20,5,5,,,5,,,1,15,5,,1,,,1,,,,,,0,,,,1,,,1,1,,,1,,,1,2,1,,,,1,,0,,,,,,,,,0,,,,,,,,0,,,233,0,0,0
L0323,Deseronto,2011,Southern Ontario Library Service,Public or Union Library,P.O. Box 302 ,358 Main Street   P.O. Box 302 ,Deseronto,Ontario,K0K1X0,www.deserontopubliclibrary.ca,"1,153","14,320","3,496",,,"3,496","101,731",,,,,"4,465",,,,,"4,465","3,445","12,018",,"3,862","129,017",,,,,,"7,518","7,518",,"78,615","1,970","14,826","1,133","1,391","4,400",,,,"14,837","124,690",,269,0,0,269,301,0,0,301,8,4,2,14,,,,,,,,,,,,,,,,,"26,113",0,0,"26,113","27,490",0,0,"27,490",163,0,0,163,163,0,0,163,"1,508",43,93,"1,644","1,508",43,93,"1,644",,,,,,,,,39,0,0,39,12,1,0,13,,,,,,,,,"23,468",75,0,"23,543",35,,,,,,,,,,,,4,92,10,36,16,16,16,16,2,1,1,1,29,,,,,,,,,,"17,048",13,"3,104",453,47,"1,268",192,21,8,196,78,,,182,53,,,,,,,,,,,,,,,"1,005",127,,,,,,,,,927,527,68,107,401,23,424,424,97,,8,18,,13,6,15,380,81,,,,,,,,,,,1,6,,1,,1,1,,,,,2,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,"1,824",0,0,758
L0403,Dokis FN,2011,Ontario Library Service - North,First Nations Library,930 Main Street Box 3 ,930 Main Street ,Via Monetville,Ontario,P0M2N1,www.dokisfirstnation.com,50,0,"1,302",,"13,000","14,302","2,104",,,,,,,,"2,696",,"2,696",,,,"1,319","20,421",,,,,,250,250,,"21,582","1,425","4,877","4,469",,"2,172",,,,,"34,775",,50,0,0,50,163,0,0,163,0,0,0,0,22,0,0,22,22,0,0,22,0,0,0,0,0,0,0,0,"3,500",0,0,"3,500","3,500",0,0,"3,500",6,0,0,6,6,0,0,6,10,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,6,0,0,6,6,0,0,6,0,0,0,0,35,1,,,,,,,,,,,,,,,6,6,6,6,,1,1,1,35,,,,,,,,,,875,6,78,6,1,,,,,,,,,12,1,,,,,,,27,1,,,,,,,,,14,1,15,1,8,1,,,207,200,,,30,2,32,32,40,,30,5,2,1,10,120,45,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,1,1,,1,,,,0,,,171,0,0,0
L0050,Dorion Twp,2011,Ontario Library Service - North,Public or Union Library,170 Dorion Loop Road ,,Dorion,Ontario,P0T1K0,www.dorionpubliclibrary.ca,275,0,"1,013",0,0,"1,013","16,112",497,,"4,121",,"4,532",,"3,855","5,983",,"18,491",500,332,,,"36,945",,,,,,"2,430","2,180",250,"25,732",64,"1,209",400,877,"3,600",0,0,,"2,633","36,945",,50,0,0,50,100,0,0,100,2,0,0,2,2,0,0,2,12,0,0,12,,,,,,,,,"8,500",150,0,"8,650","8,700",150,0,"8,850",300,0,0,300,300,0,0,300,,,,,,,,,,,,,,,,,5,0,0,5,,,,,,,,,,,,,,,,,32.5,,,1,2,,,,,,1,15,2,5,,,4,4,,4,,1,1,1,20,,,,,,,,,,"7,028",6,250,,,20,2,70,7,,,,,,,,,,,,,,,,,,,,,100,3,,,,,,,60,1,130,103,103,,,"7,028","7,028",10,15,3,5,10,,,10,15,70,5,,1,,,,,,,,0,,,0,,,,,,,,,,,1,1,1,,,,,,,1,2,1,1,,,,,,1,,,1,1,,,0,,,298,389,0,187
L0136,Douro-Dummer Twp,2011,Southern Ontario Library Service,Public or Union Library,P.O. Box 23 ,435 4th Line Douro ,Douro,Ontario,K0L1S0,http://www.dourodummer.on.ca/library/,563,0,"14,307",0,0,"14,307","44,320",,,"8,621",,,,"2,005","7,297",,"17,923",140,"1,685","5,000",,"83,375",,,,,,"10,789","10,789",,"41,694","9,304","11,291",651,856,"1,147","6,643",,,"1,000","83,375",,48,1,0,49,77,1,0,78,8,4,2,14,,,,,,,,,,,,,,,,,"14,126",8,0,"14,134","14,131",8,0,"14,139",454,0,0,454,454,0,0,454,"1,508",43,93,"1,644","1,508",43,93,"1,644",,,,,,,,,350,0,0,350,12,1,0,13,60,60,0,120,60,60,0,120,"23,468",75,0,"23,543",32.5,,,,,,,,,,,,2,30,10,20,8,8,8,7,3,1,1,1,21,,,,,,,,,,"8,507",64,"1,156",18,6,,,96,8,,,"1,000",40,25,5,,,,,,,,,6,2,,,,,,,4,1,,,,,11,3,120,,101,,239,4,243,14,30,6,3,26,5,13,20,10,117,63,,1,,,,,,,,,1,1,,1,,1,1,,,,1,,,1,2,,1,,1,,,,1,2,,1,,,,,,1,1,,1,,,1,0,,,"6,805",0,0,"3,515"
L0138,Dryden,2011,Ontario Library Service - North,Public or Union Library,36 Van Horne Avenue ,,Dryden,Ontario,P8N2A7,www.dryden.ca,"4,940",0,"16,646",178,,"16,824","386,126",,,,,,,,,,,,"15,587",,"3,300","421,837",,,,,,"81,260","65,773","15,487","252,997","7,500","43,350","2,611",0,0,0,0,,"35,225","422,943",0,27,20,0,47,27,20,0,47,13,4,2,19,0,0,0,0,0,0,0,0,"1,388",0,0,"1,388",,,,,"37,201",0,0,"37,201","39,019",0,0,"39,019","6,708",24,218,"6,950","6,708",24,218,"6,950","18,858",43,53,"18,954","25,500",43,53,"25,596",,,,,,,,,67,1,0,68,12,1,0,13,,,,,,,,,"21,388",71,0,"21,459",35,,1,,2,,,,1,28,,,3,30,,,9,9,9,9,3,1,1,1,57,,,,,,,,,,"132,345",138,"3,788","1,480",74,740,37,144,6,,,,,120,6,,,,,,,,,26,4,,,,,120,6,,,15,1,15,1,"1,128",6,"1,042",980,"1,625",963,"2,718",128,"2,846",312,788,87,67,111,78,212,98,6,"3,455",755,,,,,,1,,,,0,,,,1,,1,1,,,,1,,,1,1,,,1,,,,,1,1,,1,,,,,,1,,,,1,1,,0,,,"8,195",0,0,"3,555"
L0427,Dubreuilville Twp,2011,Ontario Library Service - North,Public or Union Library,C.P. 39 ,120 rue Magpie ,Dubreuilville,Ontario,P0S1B0,www.dubreuilville.ca,284,"4,144","1,913",,,"1,913",,,,,,,,,,"2,318","2,318",57,479,"3,648",,"8,415",,,,,,"7,088","6,214",874,"6,131",,"1,048",103,,,,,450,,"14,820",,180,882,0,"1,062",180,882,0,"1,062",13,4,2,19,,,,,,,,,,,,,,,,,"1,224","3,141",0,"4,365","1,224","3,141",0,"4,365",,,,,,,,,"18,858",43,53,"18,954","25,500",43,53,"25,596",,,,,,,,,274,250,0,524,12,1,0,13,,,,,,,,,"21,388",71,0,"21,459",37.5,,,,,,,,,,,,3,20,,,8,8,8,8,4,1,1,1,38,,,,,,,,,,"4,677",1,50,,,,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,97,5,20,,20,5,,,,,45,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,1,1,,1,,,,0,,,635,0,0,310
